dataset,public_image_id,portion_id,storage_day,technical_replicate,label_name,label,feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77
pork,pork_portion16_day3_rep1,pork_portion16,3,1,Fresh,0,0.119229145,0.31873316,0.25397307,0.079645604,0.08568991,0.094121225,0.4422324,0.6646122,0.31873316,0.017314939,0.17392467,0.08568991,0.3061716,0.9215939,0.068753935,0.09056943,0.005909711,0.21400058,0.8051708,0.59183985,0.012639947,0.06414585,0.06692143,0.044506785,0.11963137,0.9860325,0.8051708,0.003948721,0.047577716,0.06414585,0.66322637,0.053453885,0.27214915,0.060901176,0.007870692,0.016628742,0.90199137,0.708464,0.0010383796,0.02703485,0.028530879,0.010553743,0.12875018,0.9988915,0.90199137,0.0019792533,0.011076782,0.02703485,0.7643587,0.036048867,0.3055494,0.025073221,0.004687109,0.007860176,0.8807581,0.41862804,0.24623425,0.04088948,0.042285543,0.043538958,0.043268856,0.7201511,0.8807581,0.001554073,0.03753722,0.04088948,0.59411573,0.17587449,0.18266582,0.037379097,0.004282259,0.005355099,0.9604816,1.0247915,0.807456,0.10791785,0.16664438,0.2522583
pork,pork_portion17_day3_rep1,pork_portion17,3,1,Fresh,0,0.15293597,0.36785868,0.3065437,0.06088142,0.054494258,0.0567028,0.44988623,0.5973228,0.36785868,0.011376102,0.1158015,0.054494258,0.35772094,0.91780114,0.021168405,0.05701533,0.0041249427,0.08825221,0.81592655,0.60163915,0.00018738331,0.04292351,0.045882657,0.0034522212,0.120780505,0.99978584,0.81592655,0.0036364377,0.0038019933,0.04292351,0.672726,0.05287644,0.2773496,0.04130339,0.006980275,0.012974809,0.94183564,0.66370887,0.0,0.020214636,0.017862136,0.0,0.11551124,1.0,0.94183564,0.0019529802,0.0,0.020214636,0.747935,0.075340636,0.30438656,0.016512629,0.0032760657,0.0053532193,0.8596242,0.37086317,0.23802932,0.043029167,0.04769863,0.046856657,0.033827048,0.7231073,0.8596242,0.0034458847,0.042717297,0.043029167,0.5632255,0.18954858,0.17308773,0.03920313,0.010367004,0.0063833385,0.95548505,0.9706798,0.7717923,0.08301828,0.20381403,0.2537724
pork,pork_portion18_day3_rep1,pork_portion18,3,1,Fresh,0,0.14147954,0.34886852,0.29233912,0.046713114,0.0413803,0.041839313,0.45248535,0.60268366,0.34886852,0.0064195665,0.09143957,0.0413803,0.3389832,0.9203436,0.012259458,0.043757115,0.0028852439,0.03201973,0.7465597,0.4767168,0.0,0.035879984,0.036606118,0.0,0.10434893,1.0,0.7465597,0.0035713126,0.0,0.035879984,0.5740581,0.087585576,0.24884309,0.033907045,0.0053169695,0.010641991,0.94917613,0.7307715,0.0,0.02127266,0.021049913,0.0,0.12593837,1.0,0.94917613,0.0014508658,0.0,0.02127266,0.7909558,0.04495144,0.31506613,0.018812027,0.0027799415,0.0061449246,0.8740777,0.3565263,0.20575574,0.04290418,0.048333213,0.052502647,0.035523087,0.76500225,0.8740777,0.0022173282,0.051353365,0.04290418,0.5621634,0.20005713,0.18972528,0.039529014,0.0063445717,0.008979626,0.89706075,1.0306709,0.7746716,0.23075476,0.1276176,0.30350295
pork,pork_portion19_day3_rep1,pork_portion19,3,1,Fresh,0,0.13839887,0.3902913,0.35346422,0.049189597,0.040967543,0.04087351,0.47387818,0.6526175,0.3902913,0.0036451023,0.092476115,0.040967543,0.37918794,0.9137694,0.627923,0.04241135,0.0028825777,0.48180556,0.79482615,0.57504296,0.0119545,0.059113123,0.06799442,0.039122842,0.11776763,0.98630273,0.79482615,0.005764313,0.043572653,0.059113123,0.64972204,0.057595305,0.2684834,0.059630457,0.01342083,0.016005546,0.90755236,0.6940586,0.0,0.028831478,0.024457682,0.0,0.12536077,1.0,0.90755236,0.000958822,0.0,0.028831478,0.7567424,0.045569953,0.30396575,0.02310533,0.0028523656,0.0076482543,0.85640925,0.35737178,0.22278959,0.035907794,0.034999505,0.039095223,0.033472214,0.73945266,0.85640925,0.002038942,0.037187517,0.035907794,0.5552102,0.19425382,0.17743446,0.031205686,0.0033038757,0.0062709004,0.96717095,1.0006328,0.8669639,0.11338857,0.18946756,0.28059277
pork,pork_portion20_day3_rep1,pork_portion20,3,1,Fresh,0,0.115734085,0.33544126,0.27624133,0.067855425,0.061119847,0.06276213,0.4527206,0.67771596,0.33544126,0.007329799,0.15140682,0.061119847,0.32330397,0.9176764,0.0126684755,0.06448055,0.00439797,0.0049934215,0.8026921,0.65295196,0.009425679,0.027388277,0.030146746,0.02265163,0.13329192,0.9882471,0.8026921,0.0025981797,0.027489152,0.027388277,0.7021926,0.021097306,0.28275934,0.026701547,0.006047842,0.0072929575,0.95339894,0.63119686,0.0,0.01585296,0.018565558,0.0,0.10831945,1.0,0.95339894,0.0020375242,0.0,0.01585296,0.7320128,0.0964447,0.30140752,0.0153769385,0.0046355287,0.004862992,0.8692622,0.41386092,0.25632018,0.054709416,0.061032746,0.061181255,0.040739853,0.7066201,0.8692622,0.0027737163,0.05602326,0.054709416,0.58772707,0.17404832,0.17427294,0.051943727,0.007971082,0.0077408133,1.0101286,0.9616832,0.80561674,0.08315184,0.2196945,0.2073738
pork,pork_portion11_day3_rep2,pork_portion11,3,2,Fresh,0,0.17896657,0.44538397,0.4262236,0.062438395,0.057220433,0.055431902,0.48539627,0.6073565,0.44538397,0.0023933374,0.094830096,0.057220433,0.43467978,0.913557,0.98836637,0.057328783,0.0038053293,0.0009935318,0.81521434,0.60033935,0.0,0.042836264,0.043190785,0.0,0.12061726,1.0,0.81521434,0.0030223038,0.0,0.042836264,0.6716813,0.0532791,0.27705014,0.039591692,0.0052444665,0.012604051,0.9415509,0.6609912,0.0002048173,0.03945009,0.046290364,0.003082279,0.11490693,0.99977744,0.9415509,0.0041873194,0.003187812,0.03945009,0.7461877,0.076674454,0.30389032,0.039012782,0.009734886,0.011994533,0.8265343,0.3390235,0.21081346,0.057244416,0.053698834,0.056734737,0.032747213,0.74638987,0.8265343,0.002872135,0.055862874,0.057244416,0.5343512,0.1908664,0.17337956,0.0486193,0.0069491514,0.0099110305,1.1411479,1.1251298,1.0938097,0.082576886,0.22031204,0.27376547
pork,pork_portion12_day3_rep2,pork_portion12,3,2,Fresh,0,0.16680776,0.387127,0.32018918,0.0818291,0.09286265,0.10509896,0.444479,0.5925434,0.387127,0.021206476,0.13928992,0.09286265,0.3756342,0.9154524,0.13430674,0.09466054,0.0064996188,0.31439337,0.84292775,0.5714154,0.0008711564,0.047252197,0.0469714,0.010070626,0.1108378,0.99907327,0.84292775,0.0047555207,0.010324963,0.047252197,0.6622308,0.080089375,0.2766501,0.0418809,0.011252183,0.013056885,0.93797636,0.6202479,0.00025170352,0.04187523,0.06264806,0.0041521545,0.108037375,0.9997357,0.93797636,0.0074961623,0.0042134034,0.04187523,0.7211758,0.09566869,0.297663,0.048222918,0.01928692,0.014127825,0.86754847,0.39366078,0.24897802,0.05009451,0.054922394,0.05727532,0.037213486,0.71393937,0.86754847,0.0022621534,0.05141391,0.05009451,0.5771481,0.18256536,0.17354943,0.046984583,0.006117844,0.007956811,0.8945561,0.9045052,0.76109874,0.06448853,0.1684344,0.20904352
pork,pork_portion13_day3_rep2,pork_portion13,3,2,Fresh,0,0.15154211,0.41780704,0.38934842,0.068127766,0.0642545,0.0663177,0.48014843,0.65149546,0.41780704,0.004673302,0.118206,0.0642545,0.405993,0.9122594,0.9454413,0.06469514,0.0035579714,0.21277791,0.8428814,0.6469927,3.4136217e-05,0.04171615,0.041358806,0.00086824363,0.12582605,0.9999563,0.8428814,0.0024368102,0.0010287338,0.04171615,0.7090394,0.041455857,0.28806248,0.037972182,0.0039672973,0.012155151,0.9483749,0.6703348,0.0,0.025471155,0.02387887,0.0,0.11595297,1.0,0.9483749,0.002041113,0.0,0.025471155,0.7539296,0.07487045,0.30622983,0.021769706,0.0032054035,0.006999639,0.8205246,0.2992805,0.12516074,0.040268034,0.034782764,0.043493856,0.03979506,0.8472871,0.8205246,0.0026143158,0.04856795,0.040268034,0.5133463,0.20373443,0.20575048,0.0309378,0.0089911735,0.008990904,1.1323793,1.1094464,1.0298908,0.058836382,0.26721784,0.29083043
pork,pork_portion14_day3_rep2,pork_portion14,3,2,Fresh,0,0.16849783,0.34403533,0.26420924,0.07071691,0.06677563,0.06762177,0.42112422,0.5290237,0.34403533,0.015175048,0.122433335,0.06677563,0.3355185,0.9250729,0.027355045,0.07052842,0.004723826,0.006586722,0.809768,0.58862615,0.0018537063,0.042975534,0.046482064,0.016146636,0.11891865,0.9978293,0.809768,0.0039862017,0.01827668,0.042975534,0.66282237,0.056892578,0.27417415,0.04152547,0.0077235894,0.012908349,0.9708726,0.6744982,0.0,0.016095968,0.019894574,0.0,0.113639325,1.0,0.9708726,0.0020619081,0.0,0.016095968,0.7629522,0.082172506,0.30982208,0.01631253,0.0050069788,0.0049444,0.8210776,0.37174207,0.17101191,0.046664305,0.044296045,0.050939202,0.04943952,0.79235166,0.8210776,0.0025316868,0.054156326,0.046664305,0.54630804,0.17307772,0.19656079,0.040019233,0.008111021,0.00830765,0.9600961,0.98639154,0.7990992,0.109251246,0.1819297,0.26081905
pork,pork_portion15_day3_rep2,pork_portion15,3,2,Fresh,0,0.14281203,0.34840065,0.28627348,0.09206629,0.08963126,0.094895534,0.4474182,0.6324346,0.34840065,0.0104629155,0.18262768,0.08963126,0.33710828,0.9204394,0.056909032,0.09451629,0.0044014878,0.19632855,0.8679982,0.6925471,0.007630058,0.051519077,0.053424604,0.021982573,0.13064772,0.99129885,0.8679982,0.0031459308,0.024197202,0.051519077,0.744775,0.02945052,0.2978444,0.048270922,0.0058678174,0.014680893,0.9619947,0.74977726,0.0,0.024873141,0.027400961,0.0,0.12802444,1.0,0.9619947,0.0021317767,0.0,0.024873141,0.80625874,0.041083604,0.31972155,0.023641884,0.00448066,0.00751227,0.88012516,0.3903636,0.25224775,0.048525367,0.049824238,0.050479624,0.03466833,0.7137072,0.88012516,0.0017362256,0.04273691,0.048525367,0.5806398,0.18884008,0.17409061,0.043638397,0.0046511064,0.0065959767,1.009011,1.0307469,0.779921,0.06628867,0.26011613,0.30650327
pork,pork_portion16_day3_rep2,pork_portion16,3,2,Fresh,0,0.12092709,0.31495193,0.2548838,0.07921603,0.085170224,0.09604696,0.4446634,0.6550567,0.31497216,0.020729173,0.17121625,0.08522047,0.30295393,0.923967,0.10401889,0.09046091,0.0051276516,0.27738395,0.8044278,0.60207266,0.020606281,0.064865015,0.06625721,0.05498334,0.121462114,0.9768394,0.8044278,0.0036826904,0.05973526,0.064865015,0.66948766,0.047945425,0.2722459,0.060624264,0.007879796,0.015621559,0.9030033,0.7089673,0.0007160774,0.027762031,0.02851473,0.007985234,0.12875985,0.999234,0.9030033,0.002004923,0.008336798,0.027762031,0.76493967,0.036171578,0.3058177,0.025302391,0.0046343994,0.007932327,0.88176095,0.41758966,0.2466561,0.0408369,0.0424373,0.043303058,0.042972177,0.7199759,0.88176095,0.0018438683,0.037145033,0.0408369,0.5939847,0.17673978,0.18246107,0.037416648,0.004344686,0.0055701546,0.9643968,1.0209478,0.8057298,0.101866454,0.1742125,0.25338086
pork,pork_portion17_day3_rep2,pork_portion17,3,2,Fresh,0,0.15446113,0.36799505,0.30819985,0.062066328,0.055376116,0.058343284,0.45101902,0.59434795,0.36799505,0.011217898,0.1147828,0.055376116,0.35798714,0.9183851,0.019304572,0.05807605,0.0031238536,0.082262516,0.81678486,0.6013406,0.0,0.041259892,0.046100087,0.0,0.12053827,1.0,0.81678486,0.0038582638,0.0,0.041259892,0.67279404,0.05336983,0.27746525,0.040895533,0.0077939034,0.012760194,0.9448909,0.66489697,0.0,0.019769989,0.018558532,0.0,0.11516087,1.0,0.9448909,0.0019196974,0.0,0.019769989,0.7496481,0.07607803,0.30499095,0.01685775,0.003079834,0.005431263,0.8614724,0.3698012,0.24001613,0.042148013,0.04781982,0.046254102,0.033083268,0.7213044,0.8614724,0.0032871212,0.042343788,0.042148013,0.5635992,0.19070785,0.17231256,0.038727753,0.0105273435,0.0065012756,0.9560344,0.97185194,0.7714933,0.08473412,0.20455398,0.2556516
pork,pork_portion18_day3_rep2,pork_portion18,3,2,Fresh,0,0.1372894,0.35146335,0.29221374,0.04754373,0.041103963,0.040892415,0.451623,0.61756337,0.35146335,0.0065959534,0.0945992,0.041103963,0.34088776,0.9181678,0.012143494,0.043299057,0.0032621438,0.004272546,0.7467737,0.47710955,0.0,0.037545662,0.03842496,0.0,0.10440493,1.0,0.7467737,0.0037487177,0.0,0.037545662,0.5744295,0.08747771,0.24889742,0.035458565,0.005771721,0.011198772,0.9494516,0.7351436,0.0,0.01993797,0.021770878,0.0,0.12712947,1.0,0.9494516,0.0020332402,0.0,0.01993797,0.79382634,0.042986516,0.3158793,0.018782487,0.0039103446,0.005991309,0.8675413,0.35484317,0.20528865,0.044957105,0.04847574,0.054297194,0.035576336,0.7638821,0.8675413,0.0025476424,0.053588077,0.044957105,0.5587015,0.19847594,0.18809794,0.04017689,0.00765548,0.009414542,0.8947851,1.0311892,0.77224296,0.23366858,0.12753256,0.30949754
pork,pork_portion19_day3_rep2,pork_portion19,3,2,Fresh,0,0.14079988,0.3899844,0.35195023,0.050409093,0.04137693,0.041793495,0.47264913,0.6463475,0.3899844,0.0032525542,0.095917575,0.04137693,0.3789912,0.91406745,0.54263675,0.04288774,0.003325644,0.49732324,0.7971743,0.5925833,0.023184156,0.0668606,0.07630493,0.054943394,0.12049576,0.97356147,0.7971743,0.006056463,0.061143745,0.0668606,0.6614433,0.049759388,0.26951542,0.067069985,0.015166421,0.016682643,0.9108718,0.6978325,0.0,0.02956588,0.02456338,0.0,0.12560213,1.0,0.9108718,0.00087123516,0.0,0.02956588,0.75996035,0.045044206,0.30498135,0.023389645,0.0027482766,0.007782615,0.8554171,0.35829893,0.22338504,0.03648593,0.0363849,0.040539615,0.033604663,0.73850846,0.8554171,0.0023759364,0.03869386,0.03648593,0.55525374,0.19344139,0.17710914,0.032066587,0.0038210973,0.006525801,0.9494224,0.9781713,0.8270313,0.10481258,0.20114587,0.28333342
pork,pork_portion20_day3_rep2,pork_portion20,3,2,Fresh,0,0.121214576,0.33492666,0.2753709,0.06857218,0.06170102,0.06298351,0.45110977,0.6612671,0.33492666,0.008069647,0.14981888,0.06170102,0.32321066,0.9189017,0.018524405,0.06523679,0.003705528,0.07189789,0.8048497,0.65263224,0.010227193,0.028782243,0.031328913,0.024565594,0.1329291,0.98734474,0.8048497,0.0023660625,0.029519549,0.028782243,0.7024468,0.022173256,0.28286815,0.027946757,0.0050293203,0.007564753,0.9565828,0.63183063,0.0,0.016308699,0.018727176,0.0,0.108146876,1.0,0.9565828,0.002249586,0.0,0.016308699,0.73342365,0.09747364,0.3019815,0.015376552,0.005179639,0.004936719,0.8722266,0.41599652,0.25699186,0.055256564,0.06261905,0.059367575,0.041333005,0.70665485,0.8722266,0.0040941513,0.05302958,0.055256564,0.5899528,0.17418163,0.17507106,0.05283176,0.008493179,0.007322283,1.0088704,0.9609197,0.8063908,0.08363631,0.21767327,0.20633529
pork,pork_portion11_day3_rep3,pork_portion11,3,3,Fresh,0,0.18201765,0.4519046,0.43299016,0.063925155,0.057339024,0.055545785,0.48599625,0.60652304,0.4519046,0.003115982,0.09639484,0.057339024,0.44088438,0.91259706,0.9877497,0.05737761,0.0035834473,0.0018990769,0.8153224,0.5995196,7.646513e-05,0.043371767,0.044089746,0.0016540164,0.12047273,0.9999017,0.8153224,0.0031325223,0.002020221,0.043371767,0.6712013,0.05374746,0.27690965,0.040256288,0.0057750624,0.012801845,0.9420639,0.6591453,0.000118794036,0.03914003,0.045821417,0.001982981,0.11453262,0.99986756,0.9420639,0.0042147026,0.0021456138,0.03914003,0.74523485,0.077829614,0.3036378,0.0385814,0.0099440245,0.011894348,0.8346693,0.34734172,0.218011,0.048812363,0.05194103,0.058985975,0.032971106,0.73997104,0.8346693,0.0028786531,0.05828128,0.048812363,0.54169893,0.19043408,0.17311709,0.044429775,0.00701403,0.011332351,1.1384033,1.121372,1.093302,0.082312286,0.21500462,0.26672512
pork,pork_portion12_day3_rep3,pork_portion12,3,3,Fresh,0,0.17289704,0.3888117,0.3266764,0.08093283,0.0924333,0.104308754,0.4469559,0.57700366,0.3888117,0.02141732,0.13750513,0.0924333,0.37805662,0.91762936,0.16383795,0.09409932,0.0074337646,0.3487905,0.84129983,0.5718777,0.00065541547,0.046695568,0.04778662,0.00906845,0.11121328,0.9993117,0.84129983,0.0049441676,0.009255411,0.046695568,0.6620295,0.07920731,0.27651197,0.042187437,0.011667884,0.013117438,0.93904805,0.6195159,0.00067445426,0.041983463,0.06312772,0.009034947,0.10772605,0.99931717,0.93904805,0.0072942567,0.009057349,0.041983463,0.72101974,0.09647948,0.29765734,0.048898507,0.018603602,0.01423608,0.8671994,0.39460355,0.25171384,0.049867693,0.054633286,0.05796524,0.0367192,0.71074086,0.8671994,0.0020099995,0.05278122,0.049867693,0.57745796,0.18210872,0.1723082,0.04680294,0.005728671,0.008207532,0.8923495,0.8998991,0.7621176,0.06500234,0.16911377,0.2089372
pork,pork_portion13_day3_rep3,pork_portion13,3,3,Fresh,0,0.14722328,0.41332445,0.38184243,0.06966855,0.06594966,0.06810989,0.47833475,0.6594693,0.41332445,0.0047058635,0.12422251,0.06594966,0.4014245,0.9117894,0.9004903,0.0667762,0.003941006,0.29160237,0.8432425,0.6472243,2.4578078e-05,0.042476315,0.041952662,0.000628991,0.12584922,0.99996585,0.8432425,0.002421338,0.00079078006,0.042476315,0.7093695,0.041466784,0.28816167,0.038491428,0.003850044,0.0123818135,0.95052844,0.6689868,0.0,0.02603798,0.024412232,0.0,0.11518282,1.0,0.95052844,0.0020578357,0.0,0.02603798,0.75366837,0.076469645,0.30630752,0.022179171,0.0034676658,0.0071358522,0.82230514,0.30187368,0.1301155,0.04037117,0.035021324,0.04367835,0.039352745,0.8415043,0.82230514,0.0024772407,0.0484135,0.04037117,0.5152218,0.20345071,0.2044234,0.03130933,0.008487993,0.009330977,1.1078078,1.0839225,0.9996013,0.059303153,0.26635355,0.28872365
pork,pork_portion14_day3_rep3,pork_portion14,3,3,Fresh,0,0.21085522,0.37213576,0.2979906,0.091662884,0.07701302,0.079624794,0.4192521,0.4544244,0.37213576,0.015820256,0.12850964,0.07701302,0.36726707,0.9308979,0.024573483,0.08180729,0.009131027,0.005513895,0.812886,0.58937156,0.0015076735,0.04353799,0.045934938,0.013513921,0.11860508,0.99823207,0.812886,0.0037227832,0.015232857,0.04353799,0.66416025,0.057894967,0.2747825,0.041403137,0.0071471725,0.01282805,0.96957123,0.6726485,0.0,0.01635594,0.01907701,0.0,0.11350854,1.0,0.96957123,0.0019514313,0.0,0.01635594,0.7614759,0.08258552,0.30939198,0.015793689,0.004848128,0.004793,0.8203662,0.37274975,0.17253289,0.046882123,0.04446397,0.051608145,0.049485944,0.7902883,0.8203662,0.0025926149,0.054995075,0.046882123,0.5465428,0.17240444,0.19578263,0.040370554,0.007523621,0.008974535,0.95544976,0.9778323,0.7979753,0.10619688,0.1821737,0.2591732
pork,pork_portion15_day3_rep3,pork_portion15,3,3,Fresh,0,0.1370838,0.3503315,0.28860283,0.09187754,0.09001389,0.09504859,0.44934285,0.65146685,0.3503315,0.010230845,0.18515213,0.09001389,0.33848044,0.91865784,0.05518488,0.09460996,0.004371101,0.19391824,0.86631346,0.6907504,0.009954944,0.0524493,0.05485832,0.025907202,0.13051426,0.9886781,0.86631346,0.0033384808,0.028281694,0.0524493,0.74325985,0.029637955,0.29703012,0.04948933,0.0060979063,0.0148010645,0.96310234,0.74924165,0.0,0.025711184,0.027895419,0.0,0.12780452,1.0,0.96310234,0.0021494615,0.0,0.025711184,0.80621666,0.041795377,0.31976724,0.024188723,0.0040211906,0.0077108266,0.87898207,0.3896493,0.25647953,0.04864011,0.04838525,0.049640276,0.03363334,0.70854026,0.87898207,0.0020320707,0.0415687,0.04864011,0.57994014,0.18890749,0.17157939,0.043077547,0.0042950273,0.0062773433,1.006326,1.0284302,0.77742267,0.06803189,0.2603421,0.30790043
pork,pork_portion16_day3_rep3,pork_portion16,3,3,Fresh,0,0.12309959,0.31656477,0.25434032,0.081569955,0.08598428,0.09503021,0.44292206,0.65210885,0.31657827,0.018672429,0.17598502,0.08600282,0.30457696,0.92362714,0.11084935,0.09137541,0.0046991794,0.2839854,0.80493283,0.60184705,0.022208294,0.06678341,0.06847174,0.054078292,0.121329755,0.9749453,0.80493283,0.0036772056,0.05927974,0.06678341,0.6694885,0.048333414,0.27213207,0.06263877,0.0077390973,0.016095914,0.90152663,0.70905286,0.0005367212,0.02774207,0.028337559,0.00593375,0.12891378,0.9994093,0.90152663,0.0019670587,0.006290383,0.02774207,0.7645763,0.035521593,0.30562356,0.025207164,0.004487095,0.007983486,0.8804363,0.41816407,0.24647255,0.040372312,0.041912388,0.042470884,0.04338887,0.7197212,0.8804363,0.0019308631,0.036454026,0.040372312,0.5937998,0.17600164,0.18242732,0.03690955,0.0046650474,0.0054029613,0.96193117,1.0189544,0.80480874,0.1016244,0.17342114,0.2531335
pork,pork_portion17_day3_rep3,pork_portion17,3,3,Fresh,0,0.15208127,0.3631174,0.3025865,0.06138284,0.054335147,0.05660798,0.449489,0.594853,0.3631174,0.01277957,0.11920808,0.054335147,0.35316345,0.9190741,0.015440352,0.057026315,0.003928554,0.049290616,0.8169933,0.60076886,0.00016851017,0.041293725,0.04604272,0.0028268974,0.12036286,0.99980587,0.8169933,0.0039609214,0.0031466002,0.041293725,0.6724716,0.05378908,0.2773631,0.040824953,0.008039907,0.012706186,0.9412199,0.66282654,0.0,0.019737227,0.017308634,0.0,0.11540527,1.0,0.9412199,0.001972937,0.0,0.019737227,0.74729353,0.0754377,0.30419075,0.016078193,0.0032236972,0.0052671046,0.86092186,0.37167257,0.23987988,0.041820746,0.046433993,0.046218414,0.033615284,0.7212685,0.86092186,0.003290703,0.04205271,0.041820746,0.5641885,0.18970777,0.17254789,0.038253047,0.009815699,0.0064755348,0.9587906,0.97490394,0.77536416,0.082381494,0.20294175,0.25281408
pork,pork_portion18_day3_rep3,pork_portion18,3,3,Fresh,0,0.14211865,0.34488347,0.28854188,0.046532754,0.04177208,0.04227899,0.4516728,0.5960389,0.34488347,0.0055569448,0.09162343,0.04177208,0.3353267,0.92151386,0.013601255,0.044254385,0.0034436684,0.04498933,0.74762464,0.47818938,0.0,0.03693574,0.038485304,0.0,0.10448416,1.0,0.74762464,0.003850533,0.0,0.03693574,0.57531077,0.08723875,0.24922274,0.035341837,0.0059623737,0.011113715,0.9477211,0.7314275,0.0,0.020921368,0.020369042,0.0,0.12634054,1.0,0.9477211,0.001730604,0.0,0.020921368,0.7910881,0.043990534,0.31503952,0.01830312,0.0031902804,0.005957463,0.8652765,0.35462764,0.20959267,0.045718595,0.047826704,0.053224508,0.034718852,0.75825113,0.8652765,0.0025760427,0.052285142,0.045718595,0.5576978,0.1978995,0.18544064,0.04032312,0.007476883,0.009117785,0.89951366,1.0337459,0.77627015,0.22970004,0.12893477,0.30814752
pork,pork_portion19_day3_rep3,pork_portion19,3,3,Fresh,0,0.14252006,0.38872257,0.35218742,0.050354134,0.042130616,0.04272302,0.47334486,0.64101267,0.38872257,0.0034496111,0.094395384,0.042130616,0.3781202,0.91502404,0.6828536,0.04388726,0.0026086278,0.46403888,0.79647243,0.59183,0.024025643,0.06595232,0.0775801,0.057095062,0.1204187,0.97265154,0.79647243,0.0064598406,0.06351617,0.06595232,0.6607606,0.04989289,0.26911178,0.06755535,0.016086563,0.016336802,0.90988564,0.6938644,0.0,0.028829718,0.024696462,0.0,0.1252167,1.0,0.90988564,0.0010434927,0.0,0.028829718,0.757259,0.04663627,0.3041986,0.023288688,0.0027043012,0.007717762,0.8559814,0.35955104,0.22377968,0.035998683,0.034831926,0.03886694,0.03379309,0.73808014,0.8559814,0.0020179092,0.036694184,0.035998683,0.5560612,0.19311881,0.17727746,0.031183971,0.0034617602,0.0061077927,0.99975985,1.0204034,0.8991204,0.1027309,0.19977279,0.27936834
pork,pork_portion20_day3_rep3,pork_portion20,3,3,Fresh,0,0.121496834,0.33703488,0.2786028,0.0684354,0.062281705,0.06354787,0.45246777,0.6622527,0.33703488,0.007976658,0.14746664,0.062281705,0.32536352,0.9187037,0.022287454,0.06563879,0.0039806566,0.09799439,0.806528,0.6540583,0.011972232,0.028682794,0.03094189,0.025074258,0.13290331,0.9851689,0.806528,0.0023874529,0.030228728,0.028682794,0.70389146,0.022199214,0.28317094,0.02761158,0.005235886,0.0073436545,0.95626,0.6311518,0.0,0.016652215,0.019080486,0.0,0.108122006,1.0,0.95626,0.0021790054,0.0,0.016652215,0.73299813,0.09777404,0.3018664,0.015791375,0.0048801797,0.005067714,0.870277,0.4150511,0.26026756,0.05455736,0.06045459,0.05839251,0.040262643,0.7021735,0.870277,0.0032478918,0.051540118,0.05455736,0.5887484,0.1740632,0.17279144,0.051699188,0.0074686566,0.0067599895,1.0075037,0.95825666,0.80406,0.08311603,0.22023676,0.20805858
pork,pork_portion21_day3_rep1,pork_portion21,3,1,Fresh,0,0.2163249,0.39379987,0.28296217,0.057513,0.057737622,0.06379595,0.39252138,0.45820802,0.39379987,0.019197842,0.08066296,0.057737622,0.38606203,0.9193542,0.043492693,0.059770267,0.0041949307,0.009002984,0.8082297,0.582811,0.008094381,0.053412847,0.05614564,0.03972965,0.117586106,0.9907013,0.8082297,0.004905708,0.04440897,0.053412847,0.6586895,0.059345778,0.27182424,0.0501445,0.011766918,0.01506952,0.94013214,0.6796666,0.0019102637,0.03329826,0.04006834,0.013278793,0.118387334,0.9979888,0.94013214,0.003442915,0.0135442475,0.03329826,0.75702107,0.06663583,0.306243,0.033650715,0.007969082,0.010137148,0.8782222,0.3291705,0.23766036,0.03112783,0.031217927,0.032087024,0.022162171,0.72826064,0.8782222,0.0019189334,0.028228717,0.03112783,0.552976,0.21404628,0.17013904,0.026810154,0.0027861488,0.0057632783,0.93063176,0.96632135,0.7357709,0.10443608,0.2131841,0.2861617
pork,pork_portion22_day3_rep1,pork_portion22,3,1,Fresh,0,0.15647464,0.3712763,0.3326594,0.048738487,0.045537755,0.04608628,0.4679202,0.58611465,0.3712763,0.004275877,0.08669258,0.045537755,0.36272636,0.92233753,0.21387789,0.047386374,0.0033045837,0.40883446,0.76893085,0.51541495,0.003485989,0.033131186,0.035063796,0.018869532,0.10948804,0.995771,0.76893085,0.0030015148,0.022272745,0.033131186,0.6048992,0.07704585,0.25715682,0.03190226,0.00558251,0.008992548,0.94661105,0.69365716,0.00018773468,0.029363872,0.038625862,0.0026198074,0.12015997,0.9997737,0.94661105,0.004245546,0.0029069444,0.029363872,0.76743937,0.062402237,0.30936903,0.031049421,0.010728157,0.00942915,0.9031647,0.4585752,0.3141517,0.042680383,0.045325674,0.04488092,0.039004922,0.65179646,0.9031647,0.001575814,0.03557111,0.042680383,0.6241742,0.16801898,0.16163085,0.039520644,0.006251049,0.0050769355,0.88036287,0.95519626,0.80005074,0.17134716,0.13331483,0.23131445
