dataset,public_image_id,portion_id,storage_day,technical_replicate,label_name,label,feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77
beef,beef_portion12_day4_rep2,beef_portion12,4,2,Spoiled,2,0.64023066,0.41493136,0.33121154,0.023809973,0.02487498,0.023712767,0.042439755,0.4815068,0.64023066,0.004811461,0.018956633,0.023809973,0.5077441,0.08553736,0.086083315,0.024010465,0.0027083496,0.004001084,0.73530984,0.49655196,0.007211745,0.024644092,0.03340765,0.013248666,0.11005072,0.9892879,0.73530984,0.0040809354,0.017047582,0.024644092,0.58266026,0.07229225,0.24885789,0.028243909,0.00834937,0.007620299,0.14958005,0.2360863,0.2362773,0.037186414,0.034676127,0.040464103,0.49467388,0.39035466,0.24279083,0.02834901,0.08807359,0.037002392,0.23539934,0.968978,0.79187787,0.040097907,0.0037601532,0.39407143,0.4426436,0.36067218,0.12797292,0.031080311,0.031265322,0.032544132,0.12129817,0.7126698,0.4426436,0.0033146553,0.05549427,0.031080311,0.40261832,0.014252355,0.14147928,0.03239835,0.0027612092,0.004219936,0.17967589,1.1630929,0.13857016,1.1043125,0.21751757,1.1672539
beef,beef_portion12_day4_rep3,beef_portion12,4,3,Spoiled,2,0.64176244,0.41789472,0.32872832,0.02277038,0.022720117,0.023475833,0.045459405,0.48648462,0.64176244,0.0053382525,0.01958281,0.02277038,0.5098207,0.08454384,0.08880374,0.02239183,0.0028728188,0.0047699655,0.7311829,0.4913027,0.006889999,0.023885353,0.029937193,0.010679264,0.10958189,0.9895011,0.7311829,0.0036292016,0.014294177,0.023885353,0.578074,0.07317212,0.2474861,0.025922937,0.0069208806,0.00729417,0.14632092,0.23315428,0.23157738,0.035497863,0.035582524,0.04072881,0.49174795,0.39438075,0.2393009,0.028541815,0.07679111,0.037137922,0.2318497,0.96838164,0.7596304,0.040795658,0.0031381065,0.4165867,0.4480066,0.36633158,0.13166405,0.030938094,0.03139519,0.033417758,0.12193931,0.70782185,0.4480066,0.0033369,0.056248985,0.030938094,0.40843382,0.014210049,0.14233804,0.032284725,0.018645931,0.0046949205,0.17311245,1.1438731,0.13450673,1.0879169,0.20811157,1.1500762
beef,beef_portion13_day4_rep1,beef_portion13,4,1,Spoiled,2,0.625212,0.4203427,0.36504877,0.026344767,0.026858607,0.027025966,0.034397226,0.41498023,0.625212,0.0020397094,0.019472832,0.026344767,0.5066829,0.07903432,0.066373356,0.026688036,0.0020345591,0.0022372354,0.6911007,0.42989904,0.0048555,0.028293442,0.0265775,0.0061210333,0.10121314,0.9920084,0.6911007,0.0029821296,0.009412808,0.028293442,0.52720094,0.08801977,0.23265244,0.02555104,0.0050546858,0.008020329,0.14646842,0.22769694,0.22300944,0.021182166,0.019573385,0.020678435,0.4886328,0.35902536,0.22801517,0.0064240233,0.04132854,0.019723877,0.22658628,0.9707424,0.99574536,0.02272965,0.0022463626,0.0015604493,0.34261975,0.25956413,0.026142118,0.034401763,0.03482299,0.024104739,0.12062357,0.92573327,0.34261975,0.0048716986,0.06495584,0.034401763,0.29579878,0.020149935,0.14026366,0.037290677,0.0041879304,0.011371051,0.167781,1.318078,0.23108278,1.2049395,0.25824204,1.2807283
beef,beef_portion13_day4_rep2,beef_portion13,4,2,Spoiled,2,0.6241355,0.42110047,0.3630426,0.024795527,0.026025757,0.02681924,0.035627447,0.41714945,0.6241355,0.0020671638,0.022377994,0.024795527,0.5069145,0.07800209,0.067454375,0.025375415,0.0035526203,0.0031633966,0.6917155,0.43061477,0.0045018503,0.027889442,0.024487061,0.005470105,0.101318136,0.99252015,0.6917155,0.0026435487,0.008517812,0.027889442,0.52774304,0.08789688,0.23292401,0.024152707,0.004633125,0.007616099,0.1446136,0.22529027,0.22024265,0.021904452,0.019958245,0.020877963,0.48794767,0.3599226,0.22529027,0.0035599803,0.04387159,0.019958245,0.22387269,0.97084284,0.99608964,0.023277245,0.0022250582,1.1205673e-05,0.33613375,0.252973,0.02401117,0.032230314,0.034127302,0.02436389,0.11998263,0.9308163,0.33613375,0.005460246,0.06610283,0.032230314,0.28876567,0.020665802,0.13844645,0.036260776,0.0043240734,0.010980069,0.16706866,1.3189543,0.23646614,1.2059654,0.2656242,1.2816393
beef,beef_portion13_day4_rep3,beef_portion13,4,3,Spoiled,2,0.6205216,0.41530854,0.35392776,0.027785195,0.030008052,0.031185132,0.036413133,0.42875552,0.6205216,0.0027623537,0.027714916,0.027785195,0.5017359,0.078822546,0.06989765,0.028873201,0.0043134727,0.0039026116,0.6913367,0.4313521,0.004596064,0.025958285,0.024089258,0.005267096,0.10152026,0.9923279,0.6913367,0.0028471763,0.008141964,0.025958285,0.52811,0.087338425,0.2329611,0.02308661,0.005420035,0.0072823544,0.14468925,0.2230321,0.21917479,0.021853058,0.018448843,0.01989523,0.49033153,0.35279262,0.22303757,0.0074635404,0.051948875,0.0184586,0.22184613,0.97157264,0.9960525,0.021667264,0.003446272,0.00046723036,0.3413757,0.25848126,0.019662263,0.03178588,0.03387604,0.019536942,0.12143221,0.94360214,0.3413757,0.0053104092,0.053318392,0.03178588,0.29456168,0.0199831,0.14234918,0.03580531,0.0045088935,0.010997693,0.16540195,1.3164741,0.22722779,1.2074668,0.2594072,1.2804763
beef,beef_portion14_day4_rep1,beef_portion14,4,1,Spoiled,2,0.6205664,0.39374182,0.3263556,0.021213932,0.022048373,0.023489615,0.035188556,0.47269458,0.6205664,0.001343207,0.021688955,0.021213932,0.48755243,0.08829832,0.078543715,0.021346392,0.002607001,0.0034991554,0.720793,0.4907352,0.0043832264,0.018432798,0.022173006,0.0056109456,0.11124862,0.992919,0.720793,0.0029057187,0.008375059,0.018432798,0.5743572,0.06872398,0.246233,0.019341089,0.005240144,0.005780646,0.12952545,0.21879366,0.2106244,0.02599832,0.023825405,0.023230797,0.48199126,0.41288537,0.2190943,0.00991075,0.06175023,0.02367139,0.21472085,0.9655948,0.9844237,0.027605087,0.0025830348,0.11179222,0.40160263,0.32803234,0.044696346,0.028271792,0.025970697,0.031656705,0.13066286,0.8879773,0.40160263,0.002999746,0.077213585,0.028271792,0.36550927,0.010169212,0.15873195,0.027628766,0.0036305934,0.011767893,0.18983656,1.2902344,0.16561656,1.2159939,0.23388577,1.2717477
beef,beef_portion14_day4_rep2,beef_portion14,4,2,Spoiled,2,0.6197735,0.3950292,0.32178995,0.01980281,0.021462748,0.022206036,0.037837107,0.47947332,0.6197735,0.0035652076,0.020802664,0.01980281,0.48772082,0.0870577,0.0813159,0.020629348,0.0033963632,0.003851535,0.7205022,0.49300858,0.004312307,0.017819565,0.02195488,0.0053624515,0.111805,0.99296016,0.7205022,0.003023882,0.008125235,0.017819565,0.575645,0.06751274,0.24650568,0.018976757,0.0053850585,0.0057042153,0.13433081,0.22559164,0.21025449,0.025813766,0.022470348,0.024590671,0.46940362,0.40841797,0.22570847,0.018968116,0.061527073,0.02249745,0.22172655,0.96330506,0.6892885,0.02618164,0.0032046246,0.45917502,0.40738496,0.33214438,0.0344663,0.026302205,0.0254157,0.027658898,0.1313784,0.9152331,0.40738496,0.0029064459,0.06520606,0.026302205,0.3701522,0.010367002,0.16400746,0.026769774,0.00344391,0.009365291,0.18814975,1.0991783,0.16291635,1.0600749,0.2286895,1.0981991
beef,beef_portion14_day4_rep3,beef_portion14,4,3,Spoiled,2,0.6210983,0.39412814,0.32499763,0.020355444,0.021686375,0.022592243,0.03573591,0.47532487,0.6210983,0.0015244287,0.021260163,0.020355444,0.48752528,0.08824109,0.07951367,0.02089507,0.0028838366,0.0034000666,0.7249116,0.4958201,0.0046725315,0.018087534,0.023565376,0.0057844385,0.11161816,0.99248385,0.7249116,0.0032757944,0.008604277,0.018087534,0.57878053,0.067927524,0.24754924,0.020026393,0.0059774388,0.0059696995,0.13501021,0.22269605,0.20514321,0.026443074,0.02395593,0.02376594,0.464449,0.39777032,0.22283359,0.019721752,0.063069515,0.023841947,0.21884193,0.9639544,0.41318342,0.027662007,0.0032752112,0.48902985,0.39741695,0.3226161,0.039742284,0.027198901,0.025579104,0.031392206,0.1299408,0.8988693,0.39741695,0.003837968,0.078176156,0.027198901,0.36019146,0.0110968705,0.15830573,0.027106548,0.0033322913,0.012902913,0.19229174,0.9748846,0.16844383,0.9797217,0.24284832,0.9964335
beef,beef_portion15_day4_rep1,beef_portion15,4,1,Spoiled,2,0.5953925,0.37754732,0.31952578,0.023986321,0.028977012,0.025109576,0.032734957,0.4622531,0.5953925,0.0038353999,0.022218063,0.023986321,0.46813163,0.086100966,0.071939066,0.026766859,0.0054858867,0.003095402,0.6932044,0.46919954,0.0054623457,0.03233176,0.044794325,0.007269616,0.11018078,0.9912529,0.6932044,0.006359888,0.010781267,0.03233176,0.55212057,0.068107866,0.2386489,0.037961565,0.011811785,0.011129659,0.14768101,0.24618608,0.22300431,0.018917408,0.019542105,0.022334855,0.4574172,0.399939,0.24618608,0.01530546,0.03688345,0.019542105,0.24351817,0.95934886,0.20995915,0.021840371,0.0019853567,0.40300205,0.43701446,0.35432002,0.017183842,0.029142333,0.029977208,0.02320643,0.131801,0.96181077,0.43701446,0.0028038686,0.04791095,0.029142333,0.3949111,0.012411217,0.17819378,0.030733958,0.018980158,0.0064626746,0.18753684,0.91217464,0.14859842,0.94359374,0.1774028,0.9594893
beef,beef_portion15_day4_rep2,beef_portion15,4,2,Spoiled,2,0.5948245,0.376567,0.3201083,0.026130604,0.030839084,0.026683658,0.032081492,0.4609117,0.5948245,0.004171803,0.022669703,0.026130604,0.46728066,0.086468935,0.07113219,0.028684566,0.0056582335,0.0030524891,0.6935294,0.46242175,0.005378907,0.029177962,0.04285422,0.007110332,0.10857612,0.99136806,0.6935294,0.006509734,0.010559759,0.029177962,0.54803777,0.07184303,0.23766498,0.035504647,0.012591571,0.010274752,0.15143332,0.24322635,0.22378376,0.020156963,0.019612266,0.024078703,0.4622481,0.3777133,0.24322635,0.019181265,0.039686084,0.019612266,0.24157406,0.9624104,0.5354665,0.022277987,0.0030645211,0.49518868,0.43582648,0.35461378,0.018662058,0.029100472,0.030798288,0.02569196,0.13227528,0.9584309,0.43582648,0.0026785603,0.05325958,0.029100472,0.39470047,0.011341831,0.17761932,0.03128487,0.0039404705,0.006628837,0.18565774,1.016771,0.14916928,0.9877834,0.17543718,1.027635
beef,beef_portion15_day4_rep3,beef_portion15,4,3,Spoiled,2,0.5949034,0.3775694,0.31975815,0.021306913,0.025938472,0.022835288,0.032803092,0.46136865,0.5949034,0.0031603894,0.020276817,0.021306913,0.46778473,0.0858896,0.071674846,0.023795374,0.0053777066,0.0022486134,0.69341356,0.4714208,0.005337498,0.028753659,0.043182697,0.006637884,0.110726,0.99133945,0.69341356,0.0067315353,0.009952789,0.028753659,0.5536117,0.06701807,0.23903221,0.035603717,0.013016433,0.010400636,0.14586265,0.24391744,0.22101127,0.018556133,0.01951573,0.023274748,0.45765826,0.4018208,0.24391744,0.01682493,0.035516057,0.01951573,0.2410584,0.95956206,0.21272798,0.021881541,0.0019842854,0.4045219,0.43389326,0.35292348,0.017205942,0.02994533,0.030696549,0.024249477,0.13226582,0.96158344,0.43389326,0.0026464183,0.0498835,0.02994533,0.39287788,0.011330342,0.17743352,0.031407256,0.0035924318,0.006790056,0.18902616,0.9135669,0.14951594,0.94605297,0.18091679,0.96095693
beef,beef_portion16_day4_rep1,beef_portion16,4,1,Spoiled,2,0.6276974,0.37608978,0.30735984,0.020364285,0.022538453,0.022018569,0.03404405,0.5089688,0.6276974,0.0020534378,0.020371772,0.020364285,0.4788635,0.099929385,0.08504665,0.021316724,0.003629838,0.002636978,0.6911152,0.4193255,0.004810438,0.021882664,0.026263226,0.0060614487,0.098583095,0.9921406,0.6911152,0.003943108,0.009371055,0.021882664,0.5207974,0.09368789,0.2312404,0.022901393,0.0066140075,0.0069043986,0.17082871,0.2477651,0.23756407,0.025020696,0.02529337,0.025748411,0.47763392,0.3119807,0.2479672,0.018735565,0.0362499,0.025254497,0.2498505,0.97019124,0.5165745,0.028355539,0.0049595814,0.49784485,0.399814,0.31274813,0.035745703,0.037990548,0.041471235,0.037706133,0.12480657,0.9156427,0.399814,0.0044748397,0.08158874,0.037990548,0.35337508,0.017915837,0.15843596,0.042411845,0.006141704,0.007249023,0.15221702,0.9980075,0.16691183,0.9607735,0.19766667,1.0226481
beef,beef_portion16_day4_rep2,beef_portion16,4,2,Spoiled,2,0.6293296,0.37578714,0.3077796,0.020986924,0.02318274,0.022726057,0.033576306,0.5096093,0.6293296,0.0022929665,0.021061296,0.020986924,0.47918493,0.1007078,0.08502742,0.021954011,0.0037474637,0.0030262147,0.6919461,0.41887444,0.004673761,0.019369097,0.024484403,0.0059961816,0.0984012,0.9923613,0.6919461,0.0037302452,0.009203046,0.019369097,0.52079123,0.0942746,0.23132356,0.021030197,0.0062800613,0.0061483122,0.16881377,0.2433099,0.2386486,0.026131209,0.025976438,0.026788993,0.48872086,0.30741942,0.2433099,0.014893442,0.03801249,0.025976438,0.24555722,0.9727512,0.80995965,0.029300472,0.004294932,0.38829345,0.3983242,0.30842957,0.03434165,0.037249573,0.04051276,0.03568947,0.12335213,0.9182716,0.3983242,0.0041259527,0.07893021,0.037249573,0.3497031,0.01962513,0.15775983,0.041537967,0.0057366774,0.007701089,0.15223348,1.1578292,0.16920386,1.0873337,0.20063727,1.1595949
beef,beef_portion16_day4_rep3,beef_portion16,4,3,Spoiled,2,0.6292308,0.37684506,0.30973685,0.02031004,0.023428362,0.022702824,0.03332216,0.50641006,0.6292308,0.0022116832,0.021673733,0.02031004,0.47980496,0.10018995,0.084280275,0.021811552,0.0044924296,0.0027237127,0.6895494,0.41727534,0.0045728525,0.023692101,0.027799368,0.0059158537,0.09834684,0.99248785,0.6895494,0.004155061,0.009149395,0.023692101,0.5189895,0.09406626,0.23077177,0.024488095,0.0069430224,0.007419655,0.16899006,0.24197571,0.23842765,0.025348166,0.025430968,0.026246456,0.49082243,0.30325407,0.24218468,0.014698775,0.03478612,0.025421929,0.24439079,0.97358596,0.85538816,0.028694754,0.0038316278,0.34660226,0.40026286,0.3116354,0.03788256,0.036508758,0.040981907,0.037827164,0.123851344,0.90989494,0.40026286,0.004760855,0.08331514,0.036508758,0.35274434,0.019554356,0.15752357,0.041424077,0.026801586,0.007474572,0.15176523,1.1886328,0.16736512,1.113151,0.1963537,1.1869843
beef,beef_portion17_day4_rep1,beef_portion17,4,1,Spoiled,2,0.6323924,0.41669753,0.35964325,0.030189646,0.03462292,0.033933293,0.032923844,0.43050268,0.6323924,0.0026339944,0.028872604,0.030189646,0.50643855,0.08385059,0.06942762,0.03261155,0.005366767,0.00357159,0.7269935,0.48813972,0.004145287,0.015274477,0.016146434,0.0051464713,0.1098114,0.9932179,0.7269935,0.0020201076,0.0077917743,0.015274477,0.5748187,0.07289236,0.24686281,0.014602581,0.0037020608,0.004429143,0.0987485,0.20044374,0.17510651,0.03202375,0.024941832,0.023623155,0.4560257,0.5173151,0.20044374,0.00997373,0.10566781,0.024941832,0.19037196,0.9585015,0.012462392,0.02974622,0.0030175357,0.0925815,0.4030896,0.2936715,0.011779639,0.020660603,0.020960834,0.015985336,0.11781521,0.97099906,0.4030896,0.00284703,0.036574416,0.020660603,0.34057832,0.030105041,0.16282396,0.021706454,0.0033534735,0.004802303,0.19047092,0.93174964,0.19779049,0.9935021,0.25251105,0.952413
beef,beef_portion17_day4_rep2,beef_portion17,4,2,Spoiled,2,0.6331262,0.41665408,0.35966155,0.029382978,0.033521563,0.032547712,0.032393526,0.43102768,0.6331262,0.0024348742,0.02709409,0.029382978,0.50645465,0.08401226,0.06952372,0.031603757,0.005114542,0.003100867,0.72685015,0.48958156,0.0039037887,0.016223732,0.015885245,0.0046643363,0.1100848,0.9935308,0.72685015,0.0019949211,0.0071337568,0.016223732,0.5755985,0.07206478,0.24708971,0.014649913,0.003951684,0.0045196116,0.09159189,0.19869876,0.17434034,0.031654865,0.023680747,0.024304332,0.45983768,0.548924,0.19869876,0.0120617,0.110513404,0.023680747,0.18769312,0.956323,0.043482676,0.028446976,0.0039041506,0.19715595,0.4045852,0.29504415,0.0120288255,0.020495044,0.021463161,0.014383607,0.117884554,0.97026867,0.4045852,0.0028492436,0.033098362,0.020495044,0.3421161,0.030021893,0.16322155,0.022007667,0.003508032,0.0046597174,0.19092745,0.92909265,0.19672674,0.98683286,0.25162572,0.9466877
beef,beef_portion17_day4_rep3,beef_portion17,4,3,Spoiled,2,0.6328102,0.41717726,0.36065573,0.030897679,0.03352177,0.03359628,0.03231481,0.42933598,0.6328102,0.0021313154,0.027715208,0.030897679,0.5067405,0.08381234,0.069077045,0.032140236,0.004959807,0.0031620145,0.72736686,0.4894034,0.003989682,0.01591945,0.016393958,0.0048527042,0.1099909,0.9934489,0.72736686,0.0021638263,0.0073717246,0.01591945,0.57569045,0.07238405,0.24708757,0.014886352,0.0040488937,0.0045575625,0.09654604,0.1990726,0.17576557,0.029886601,0.024689462,0.023366347,0.4593846,0.52373123,0.1990726,0.010435958,0.09614469,0.024689462,0.18873529,0.95805925,0.018289382,0.029166158,0.0026360918,0.124476425,0.40285054,0.29308254,0.009174967,0.019426946,0.020203901,0.011914654,0.118113525,0.97701514,0.40285054,0.0029968629,0.027927605,0.019426946,0.34012026,0.030295046,0.16354479,0.020776547,0.0035557125,0.0047870437,0.19123924,0.9316729,0.19887324,0.9932288,0.2534644,0.9511903
beef,beef_portion18_day4_rep1,beef_portion18,4,1,Spoiled,2,0.61052805,0.38811204,0.31803098,0.024297401,0.02841346,0.03103455,0.037331954,0.4782364,0.61052805,0.0032680011,0.031052765,0.024297401,0.48030132,0.08656862,0.07936593,0.026559334,0.004374907,0.0050491355,0.6874087,0.41770682,0.005020595,0.019812629,0.024939753,0.0062551033,0.09879427,0.9917835,0.6874087,0.0038150484,0.009601085,0.019812629,0.5185759,0.092926234,0.23032396,0.021308074,0.006955794,0.0062426184,0.1076038,0.18292308,0.18200251,0.030397015,0.030475415,0.031610195,0.49520877,0.42603981,0.18490054,0.014427011,0.08891602,0.031649288,0.17558354,0.97159266,0.9493132,0.03591937,0.0032431835,0.20791002,0.41465122,0.32316458,0.006274195,0.01982264,0.020723505,0.008178508,0.12728132,0.9841158,0.41465122,0.0031299775,0.018917767,0.01982264,0.36532134,0.018666275,0.17181185,0.021208901,0.0039639585,0.0060453094,0.15586433,1.277861,0.16241112,1.1860203,0.18006991,1.2444185
beef,beef_portion18_day4_rep2,beef_portion18,4,2,Spoiled,2,0.6033988,0.37828144,0.30912837,0.019608578,0.022074388,0.02352304,0.036126602,0.48639235,0.6033988,0.0023671258,0.023835288,0.019608578,0.4714192,0.08801431,0.07976031,0.021211153,0.0034205408,0.0035561167,0.6841037,0.4107683,0.005195491,0.019718403,0.022354955,0.006330444,0.09749787,0.9915374,0.6841037,0.0032258306,0.009729834,0.019718403,0.51324344,0.09513835,0.22882055,0.01994578,0.005510597,0.0058459463,0.10028309,0.17798929,0.17969981,0.03172035,0.031271677,0.030770868,0.50011075,0.46028447,0.18230155,0.016734717,0.10706821,0.031607106,0.1695895,0.9717706,0.95439106,0.036915805,0.0038872296,0.1905423,0.41334224,0.32009837,0.0063288086,0.021389453,0.021313585,0.009136976,0.12645586,0.98411113,0.41334224,0.003107155,0.020856546,0.021389453,0.3625496,0.01971547,0.1709939,0.022022502,0.0039371154,0.006212464,0.15498056,1.2794942,0.15760991,1.1887114,0.1781605,1.2479398
beef,beef_portion18_day4_rep3,beef_portion18,4,3,Spoiled,2,0.6046577,0.37992442,0.31002656,0.019668479,0.021806873,0.024249911,0.036711007,0.486038,0.6046577,0.0031566345,0.025164105,0.019668479,0.47282287,0.087789014,0.08003203,0.020940065,0.0035070963,0.0044810465,0.69061106,0.4215291,0.005332035,0.021896824,0.027276985,0.006445077,0.099155895,0.99133736,0.69061106,0.0038948872,0.009802191,0.021896824,0.52199405,0.09230749,0.23138593,0.023597563,0.006950412,0.006958211,0.10507255,0.18453372,0.18518086,0.03213561,0.030792672,0.033137955,0.49776128,0.44906604,0.18769482,0.014505654,0.105596006,0.03235601,0.1770263,0.9707275,0.9847185,0.036494512,0.0035111413,0.0924307,0.41461527,0.32040143,0.006401173,0.021043396,0.020753635,0.009027078,0.12616482,0.9839115,0.41461527,0.0026556067,0.020363366,0.021043396,0.36315832,0.020164695,0.1712178,0.02157731,0.0033993297,0.00606098,0.15920497,1.2982811,0.15784235,1.2075324,0.18453611,1.2649103
beef,beef_portion19_day4_rep1,beef_portion19,4,1,Spoiled,2,0.62402153,0.3888135,0.31272426,0.01612587,0.014652809,0.015385408,0.037899487,0.4971323,0.62402153,0.0026180241,0.014701828,0.01612587,0.4852631,0.09168878,0.08532436,0.014794525,0.0032807272,0.0035602115,0.6864426,0.44392303,0.0046404907,0.027215382,0.032974698,0.0058643203,0.10534702,0.99235964,0.6864426,0.0047195586,0.009046768,0.027215382,0.5341469,0.07840119,0.23401205,0.028832356,0.008496193,0.008615468,0.06473986,0.18272322,0.21628888,0.027194798,0.028459152,0.03309505,0.53371406,0.7095867,0.21628888,0.008194771,0.09402392,0.03309505,0.17243108,0.96785057,0.9682604,0.033294883,0.0029619168,0.0070820595,0.34324095,0.24842006,0.036391426,0.040844884,0.043524545,0.033997532,0.112885416,0.9010783,0.34324095,0.006029099,0.08219137,0.040844884,0.28779027,0.027477624,0.13364314,0.046057034,0.0064676413,0.008709867,0.15708028,1.2826142,0.2131978,1.2087511,0.27084816,1.2626143
beef,beef_portion19_day4_rep2,beef_portion19,4,2,Spoiled,2,0.6235808,0.38830194,0.31364754,0.01607817,0.014741848,0.015509646,0.037371047,0.49536946,0.6235808,0.002374711,0.014173593,0.01607817,0.484765,0.09185177,0.08459101,0.014947754,0.0030811196,0.0030594692,0.6902821,0.4477654,0.004772463,0.02742067,0.032370593,0.005739968,0.105629,0.9921532,0.6902821,0.0044436455,0.0088133905,0.02742067,0.5378264,0.07810809,0.23507434,0.028524071,0.007838892,0.008626865,0.068274096,0.1854304,0.21655515,0.028230662,0.029941734,0.036149852,0.53122336,0.6935806,0.21662529,0.011766902,0.09698855,0.0361486,0.17535895,0.96726793,0.9700443,0.03501864,0.003570515,0.008971561,0.34592122,0.24999622,0.037892777,0.04082944,0.043656528,0.034342557,0.112562984,0.8976661,0.34592122,0.0059289993,0.082246065,0.04082944,0.28983015,0.02793041,0.13391438,0.04605439,0.006620358,0.008165902,0.16015504,1.2830094,0.21099366,1.2092017,0.27249455,1.2627636
beef,beef_portion19_day4_rep3,beef_portion19,4,3,Spoiled,2,0.6201276,0.38924035,0.3096586,0.01562904,0.014684699,0.015101868,0.039541423,0.49897534,0.6201276,0.0013165678,0.01494384,0.01562904,0.48426497,0.08930525,0.08666028,0.014645197,0.0032566972,0.0027386455,0.6872394,0.44576666,0.0049986443,0.028523786,0.03329775,0.0062806476,0.10567077,0.9918374,0.6872394,0.0046080314,0.009596983,0.028523786,0.5355347,0.07785746,0.23431411,0.029454194,0.008279494,0.008893615,0.061545487,0.18387458,0.20948112,0.026924495,0.029979896,0.03491999,0.5256028,0.715408,0.20962034,0.009996481,0.09837992,0.034757745,0.17238422,0.9645609,0.97328895,0.034853593,0.0030571332,0.0073922686,0.34574774,0.25174388,0.03376036,0.040142667,0.04244803,0.03322123,0.11421577,0.90889144,0.34574774,0.0061144438,0.079853676,0.040142667,0.29102618,0.026677819,0.13600115,0.044889998,0.006570484,0.00890366,0.15672041,1.2843101,0.20904055,1.2100434,0.26845708,1.2628347
beef,beef_portion20_day4_rep1,beef_portion20,4,1,Spoiled,2,0.5978469,0.37047562,0.27183062,0.023661464,0.025510628,0.02502695,0.04864812,0.5442806,0.5978469,0.0027393945,0.026192436,0.023661464,0.4627809,0.0875572,0.09712997,0.024699716,0.0037423854,0.004034459,0.714969,0.4425772,0.00509172,0.017056514,0.023972813,0.0061168084,0.100745276,0.9918383,0.714969,0.0036457533,0.009058975,0.017056514,0.5431262,0.091882885,0.23832554,0.01980699,0.007067451,0.0055865934,0.115357324,0.21459518,0.21477109,0.025881672,0.034266833,0.03744149,0.49668744,0.47229522,0.21807426,0.013259835,0.05385216,0.035551053,0.20877555,0.96418095,0.99074775,0.037813257,0.0043269037,0.005585334,0.40173936,0.32031253,0.0115824435,0.030684268,0.0301963,0.016675223,0.12982056,0.9716314,0.40173936,0.0036527049,0.03591163,0.030684268,0.3593321,0.013993717,0.16780265,0.03138962,0.0042932066,0.008264025,0.16251238,1.2773178,0.14528544,1.1995138,0.21170847,1.2660023
beef,beef_portion20_day4_rep2,beef_portion20,4,2,Spoiled,2,0.5998173,0.37177977,0.27649164,0.023225928,0.024530424,0.024457123,0.04698729,0.53797346,0.5998173,0.0038796836,0.02633419,0.023225928,0.46485743,0.08801722,0.09539316,0.023936382,0.0033940303,0.0052286247,0.71857977,0.451429,0.0057805274,0.019744838,0.028914623,0.006933459,0.10220871,0.9908843,0.71857977,0.004378477,0.010071546,0.019744838,0.5496895,0.08874987,0.24001157,0.023624877,0.008630908,0.0066487,0.112099685,0.205693,0.20604604,0.024885911,0.030153992,0.034751672,0.4967869,0.4658711,0.2093663,0.013779892,0.05772345,0.03265119,0.19955622,0.96616507,0.991303,0.033961274,0.0030538898,0.0055995774,0.3991374,0.31930602,0.013823698,0.031204915,0.031693105,0.019908894,0.13007739,0.96614045,0.3991374,0.0038626925,0.042203978,0.031204915,0.357739,0.014339786,0.16655064,0.032696493,0.03217112,0.008354645,0.16766484,1.282257,0.14820968,1.2070168,0.2185826,1.2693343
beef,beef_portion20_day4_rep3,beef_portion20,4,3,Spoiled,2,0.59817815,0.3681985,0.269134,0.023237187,0.026090356,0.02652202,0.048413012,0.54902023,0.59817815,0.0031957375,0.0306278,0.023237187,0.46152627,0.08869328,0.09799565,0.024541525,0.004899789,0.0052470164,0.71585834,0.44601348,0.0053024376,0.018149361,0.02731543,0.0063102324,0.10135613,0.9915034,0.71585834,0.0044072703,0.009343041,0.018149361,0.5454931,0.09039334,0.23891802,0.022011297,0.008737958,0.0061822557,0.11263933,0.20656215,0.20428449,0.023782408,0.030588761,0.033020463,0.49278763,0.46002665,0.20807539,0.010620345,0.05327492,0.03138104,0.20023215,0.9650865,0.9927745,0.03403705,0.0042103627,0.0042361277,0.3995171,0.32035372,0.011479244,0.029372785,0.029717356,0.017182456,0.13062644,0.97167474,0.3995171,0.0036950693,0.03705486,0.029372785,0.35868394,0.0128350705,0.16748871,0.03070864,0.004345172,0.008044066,0.1640501,1.2794409,0.1454658,1.2052356,0.2145113,1.270034
